date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:53	77160/77160	---MCZ	200	added ('OK')	application/font-woff2	etag:%2212d68-57fc37e2111c0-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont.woff2?v=4.7.0	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont3e6e.woff2	(from http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/css/font-awesome.min.css?ver=5.7.11)
22:51:57	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-57fc37e2111c0-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont.eot?	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfontd41d.eot	(from http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/css/font-awesome.min.css?ver=5.7.11)
22:51:57	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:%2217ee8-57fc37e2111c0-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont.woff?v=4.7.0	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont3e6e.woff	(from http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/css/font-awesome.min.css?ver=5.7.11)
22:51:58	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/alert.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:00	323/323	---M--	200	added ('OK')	image/png	etag:%22143-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/info.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/info.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:00	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/tick.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:00	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/exclamation.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:01	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226c7db-57fc37e2111c0-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont.svg?v=4.7.0	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont3e6e.svg	(from http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/css/font-awesome.min.css?ver=5.7.11)
22:52:01	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/address-book.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:01	841/841	---M--	200	added ('OK')	image/png	etag:%22349-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:02	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/anchor.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:02	544/544	---M--	200	added ('OK')	image/png	etag:%22220-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/application-image.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:02	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/arrow.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:03	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:03	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:04	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:04	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:04	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22286ac-57fc37e2111c0-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont.ttf?v=4.7.0	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/fonts/fontawesome-webfont3e6e.ttf	(from http://clapat.ro/themes/grenada-wordpress/wp-content/themes/grenada/css/font-awesome.min.css?ver=5.7.11)
22:52:04	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:04	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:05	648/648	---M--	200	added ('OK')	image/png	etag:%22288-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:05	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/binocular.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:06	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:06	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:06	647/647	---M--	200	added ('OK')	image/png	etag:%22287-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:07	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:07	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:07	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:08	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:08	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:08	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:08	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/camera.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:09	659/659	---M--	200	added ('OK')	image/png	etag:%22293-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/chart.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:09	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:09	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/clock.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:10	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/control.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:10	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/fire.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:10	792/792	---M--	200	added ('OK')	image/png	etag:%22318-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/heart.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:11	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/mail.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:11	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:11	657/657	---M--	200	added ('OK')	image/png	etag:%22291-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/video.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:12	7668/7668	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221df4-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:12	7464/7464	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221d28-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:12	7540/7540	---M-Z	200	added ('OK')	application/font-woff	etag:%221d74-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:13	24504/24504	---M-Z	200	added ('OK')	image/svg+xml	etag:%225fb8-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:13	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/toggle_open.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:14	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/toggle_close.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:14	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/flickr.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:14	126/126	---M-Z	200	added ('OK')	image/svg+xml	etag:%227e-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/blur.svg	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/blur.svg	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:15	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:15	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:15	5924/5924	---M-Z	200	added ('OK')	application/font-woff	etag:%221724-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:16	5848/5848	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2216d8-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:16	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	etag:%22339f-5858cd4b37680-gzip%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:16	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/spinner.gif	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/images/spinner.gif	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:17	265/265	---M--	200	added ('OK')	image/png	etag:%22109-5858cd4b37680%22	http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/remove.png	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/vc/remove.png	(from http://clapat.ro/themes/grenada-wordpress/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
22:52:18	428/428	---M--	503	error ('Service%20Unavailable')	text/html	date:Mon,%2015%20Apr%202024%2002:52:17%20GMT	http://clapat.ro/themes/grenada-wordpress/wp-json/wp/v2/pages/1711	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-json/wp/v2/pages/1711	(from http://clapat.ro/themes/grenada-wordpress/centered-slider/)
22:52:20	2350/2350	---M-Z	200	added ('OK')	application/json	date:Mon,%2015%20Apr%202024%2002:52:19%20GMT	http://clapat.ro/themes/grenada-wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fclapat.ro%2Fthemes%2Fgrenada-wordpress%2Fcentered-slider%2F	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-json/oembed/1.0/embedf805.json	(from http://clapat.ro/themes/grenada-wordpress/centered-slider/)
22:52:20	428/428	---M--	503	error ('Service%20Unavailable')	text/html	date:Mon,%2015%20Apr%202024%2002:52:19%20GMT	http://clapat.ro/themes/grenada-wordpress/?p=1711	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/indexd900.html	(from http://clapat.ro/themes/grenada-wordpress/centered-slider/)
22:52:21	428/428	---M--	503	error ('Service%20Unavailable')	text/html	date:Mon,%2015%20Apr%202024%2002:52:20%20GMT	http://clapat.ro/themes/grenada-wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fclapat.ro%2Fthemes%2Fgrenada-wordpress%2Fcentered-slider%2F&format=xml	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-json/oembed/1.0/embede120	(from http://clapat.ro/themes/grenada-wordpress/centered-slider/)
22:52:24	428/428	---M--	503	error ('Service%20Unavailable')	text/html	date:Mon,%2015%20Apr%202024%2002:52:22%20GMT	http://clapat.ro/themes/grenada-wordpress/?wordfence_lh=1&hid=B960FC0D61C68EA44B57F6D7A89FD7AF	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/indexf601.html	(from http://clapat.ro/themes/grenada-wordpress/centered-slider/)
22:52:24	428/428	---M--	503	error ('Service%20Unavailable')	text/html	date:Mon,%2015%20Apr%202024%2002:52:23%20GMT	http://clapat.ro/themes/grenada-wordpress/wp-json/wp/v2/pages/1713	G:/Files/Webs/forest2/clapat.ro/themes/grenada-wordpress/wp-json/wp/v2/pages/1713.71.delayed	(from http://clapat.ro/themes/grenada-wordpress/fullscreen-slider/)
